 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
101.9765625,42.0062244,1.106429082,5.658026756,6.14500428,38.33449737,0
123.6640625,43.58312413,0.696762183,3.168060201,8.245832817,68.94181653,0
127.0234375,55.845555,-0.304136457,6.634615385,5.086012642,27.40633598,0
114.265625,49.28702358,0.013290563,3.66722408,7.02349461,53.92580299,0
85.6484375,36.73587948,2.561399823,1.693979933,11.89796532,196.2721099,0
120.078125,47.22496185,0.048834434,11.01170569,4.043348692,15.65562547,0
96.1015625,45.08738734,1.00128592,1.102006689,14.06965678,223.9285661,0
45.4296875,29.51050756,24.71317852,21.31438127,2.971689457,8.159988565,1
114.6015625,46.069299,-0.232368177,5.790133779,5.514137851,32.89851474,0
87.703125,39.03591283,1.471296258,2.008361204,10.31129411,112.3659879,0
127.203125,47.34355146,-0.176018726,2.04264214,10.45932684,151.279677,0
95.3515625,42.38616922,1.260704131,2.323578595,8.747194888,90.35900597,0
115.46875,46.44754055,0.271055373,0.704849498,22.12115897,585.881331,0
109.9140625,47.88952576,-0.084425828,0.551003344,20.73995139,474.7420251,0
134.65625,49.35718626,-0.129919568,3.425585284,7.423677373,60.30153657,0
135.1484375,55.48044276,-0.368958923,1.644648829,11.93850204,174.5680244,0
34.953125,30.45536164,38.80265987,55.34448161,1.310040698,0.438272388,1
120.8125,51.42861406,-0.119346507,1.678093645,11.48477647,151.5010853,0
121.5625,48.17493351,0.109156135,1.415551839,13.08857363,204.896902,0
133.453125,44.82114794,0.119213657,2.961538462,8.326758859,75.34301015,0
29.03125,29.24998331,43.80746956,34.37876254,1.994729884,3.431100491,1
131.0859375,52.28602636,-0.224831493,9.588628763,4.000118741,16.26167175,0
95.8125,39.2517416,1.564413195,2.469899666,8.875037583,84.46929592,0
109.8046875,47.28191029,0.384053013,0.912207358,15.66090109,269.2654493,0
138.015625,52.24057696,0.079739907,0.747491639,20.3105426,479.9981517,0
88.4921875,50.20878224,0.370741182,3.251672241,7.422253806,68.57282104,0
130.0859375,51.67416354,-0.443366349,1.18729097,13.10073877,183.2762109,0
109.796875,32.40571887,2.581525567,1.816053512,10.98167571,129.8095221,0
138.890625,49.88192846,-0.237644192,11.68478261,3.689204395,12.49703033,0
111.6875,37.91906471,1.335609126,2.887123746,8.256476994,71.83147918,0
121.96875,49.30294386,-0.038008214,7.129598662,4.849580196,25.62997572,0
127.75,42.94982538,0.456432033,2.927257525,7.994835952,73.08050478,0
107.1875,50.09097193,-0.18282943,5.286789298,5.893580397,36.96763291,0
132.0546875,45.45848185,-0.01425059,2.697324415,8.163539989,93.45994817,0
109.96875,55.62653614,-0.210458786,2.096153846,9.623898103,111.1679132,0
130.765625,47.70424581,-0.051153796,3.188963211,7.421231653,63.11049303,0
113.921875,54.33369255,-0.400711329,1.91722408,10.53193777,132.4071607,0
130.7265625,54.84078017,-0.593162838,1.448996656,11.95142679,148.4476728,0
100.484375,49.17617951,0.316082188,2.109531773,9.414280855,109.2596925,0
123.09375,51.92895349,-0.271854851,1.732441472,11.14290925,141.8993694,0
121.2734375,45.77436422,0.476852152,2.612876254,8.701749822,93.00365683,0
136.265625,52.39565291,-0.402887565,2.493311037,9.567822923,114.8522112,0
114.78125,43.982052,0.555431166,82.28846154,0.290149538,-1.875935998,0
100.9921875,46.4629382,0.38448959,12.62792642,3.735566542,13.34982453,0
71.3984375,40.67906784,6.299382891,31.65551839,1.965983617,2.714476897,1
114.7578125,47.16290685,0.342527449,5.606187291,5.523026897,30.99501522,0
130.296875,49.4090641,-0.079880707,3.379598662,7.579672701,59.75933871,0
119.703125,55.23293845,-0.410765529,2.037625418,10.7417151,149.367809,0
117.53125,51.19752458,-0.331143217,9.095317726,4.278690863,17.13419505,0
110.3359375,52.69195227,-0.164824183,3.485785953,7.193759262,62.9199346,0
132.59375,45.08350542,0.283999669,2.651337793,8.554398205,81.95998741,0
112.953125,46.32575879,0.074030019,1.718227425,10.75575083,125.7474262,0
24.953125,30.35849844,46.09974488,47.05351171,1.505857193,1.832977269,1
113.6484375,54.97195163,-0.594680133,2.324414716,10.68834483,120.773704,0
110.578125,38.52669719,1.150144815,1.621237458,12.02704376,157.7551055,0
118.6640625,52.06850616,-0.490737116,13.82441472,3.263639209,9.776448176,0
106.4921875,48.44713551,0.131655743,2.47826087,10.80918601,131.6892459,0
137.5234375,58.54471646,-0.444357749,2.43812709,8.857330105,109.9927522,0
106.5078125,31.8212773,3.217681107,1.518394649,11.82017048,150.7626039,0
118.1328125,48.04609946,0.029936759,2.678093645,8.334070812,77.63026027,0
130.3984375,57.66583963,-0.501753239,20.99832776,2.321719515,3.884339809,0
128.6875,52.22917498,-0.310632887,0.686454849,23.37843103,657.3224588,0
115.46875,51.97399252,-0.131551398,2.678093645,9.084915216,98.10160801,0
114.2265625,42.71073029,0.817609572,1.431438127,11.58865401,146.4186642,0
125.546875,49.27963248,-0.00514338,4.255852843,6.301402628,42.57799094,0
126.28125,48.37983463,-0.165016167,3.818561873,6.541726185,59.12343183,0
115.2109375,51.15672187,-0.127405014,4.087792642,6.734418255,45.76782126,0
146.484375,49.30928925,0.083645833,3.053511706,7.924418455,77.15293022,0
115.828125,52.58670064,-0.414752654,1.331103679,12.12279011,159.2509638,0
92.3515625,45.9202076,2.413521986,42.93227425,1.413471259,0.624021544,0
116.125,40.02206423,0.779996194,32.66889632,1.72525237,1.28934881,0
112.9765625,44.22518104,0.198164953,2.255016722,9.710803985,100.0137152,0
120.6796875,52.46396585,-0.377603398,3.415551839,7.409317885,58.67785262,0
126.296875,51.01261477,-0.31736956,5.7090301,5.630835816,32.95626578,0
144.828125,42.3167205,0.418894718,1.948160535,11.25589179,174.1302024,0
142,48.80141519,0.043318671,10.48494983,3.807679388,13.6645778,0
129.8828125,51.83999136,-0.274209522,4.779264214,6.395680872,42.69873899,0
145.71875,52.99777966,-0.162574079,2.990802676,7.505273742,70.69582285,0
126.5078125,54.70203323,-0.23545352,3.14632107,8.550790643,90.93407059,0
99.8203125,39.38222822,1.091917208,2.588628763,8.957918309,94.14935656,0
142.5546875,56.75479173,-0.873392607,52.30434783,1.039534567,-0.717235095,0
140.546875,64.25132044,-1.10112952,2.182274247,10.96043812,141.341985,0
108.34375,41.38433382,0.809591875,3.027591973,7.861948271,90.79607405,0
134.5625,50.55686001,-0.003995953,2.226588629,8.970826222,0,0
102.171875,50.84137546,-0.121100492,2.563545151,9.037525086,90.36487821,0
125.9765625,56.15456694,-0.24513992,0.89632107,16.1560225,270.6338215,0
117.609375,44.74393017,0.159091157,3.102842809,8.57774107,80.72721694,0
92.3203125,38.42950803,2.32774885,2.280100334,9.658808485,100.2933386,0
121.59375,60.29166577,-0.744740048,4.108695652,6.810388859,51.40019307,0
127.546875,43.77800164,0.442251944,1.494983278,11.98214192,155.541514,0
84.7890625,40.61762478,1.564519264,1.638795987,11.84031583,184.3600686,0
89.7421875,42.68255756,1.376764854,2.64632107,8.319452308,73.96848569,0
106.828125,45.78518274,0.315390332,10.09615385,3.933973601,14.80327057,0
124.0390625,53.62899203,-0.488166109,6.136287625,4.898881291,25.68613431,0
117.0625,45.19069837,0.389544998,1.469899666,11.53117905,155.9405345,0
104.6875,48.73745832,-0.039274037,8.262541806,4.384297734,18.41028322,0
90.140625,46.94074296,0.567387084,3.367892977,7.447844161,60.29445304,0
96.3203125,44.44535507,0.502140158,3.341137124,7.063132272,58.68084159,0
80.375,40.80422006,1.367278956,2.872909699,8.071696243,86.90738361,0
106.5078125,37.71086467,1.278957724,2.127926421,9.840090921,102.0989603,0
92.1796875,40.86590755,1.043770353,2.192307692,9.332829974,107.9501417,0
132.640625,50.28213127,-0.266753291,1.31187291,14.44379461,285.4444751,0
86.5234375,35.88435524,2.776126933,3.028428094,7.788616736,66.01500743,0
123.1640625,51.91124898,-0.618906387,3.074414716,7.438655093,62.91522949,0
95.140625,41.03252033,1.055755487,1.788461538,10.99058291,134.4121281,0
131.1328125,46.64868217,0.566602247,2.887123746,8.207283966,71.57354577,0
24.3359375,36.94025526,21.07219852,122.5083612,-0.057971939,-0.245258513,1
125,56.35601121,-0.455179989,91.90217391,0.020768838,-1.928896737,0
57.265625,34.56775149,10.98865798,19.17558528,2.918643281,7.086953376,1
127.53125,50.48900522,-0.053058686,1.10451505,15.46052425,314.069158,0
69.234375,42.41912975,5.760894094,12.01839465,3.963575589,14.94381867,1
125.0703125,45.7554955,-0.018956144,3.118729097,7.515597845,69.460988,0
106.203125,44.44542991,0.546466689,1.29264214,12.55675629,193.7750866,0
136.5546875,57.27739636,-0.541188551,4.005852843,7.568237554,62.26016857,0
132.890625,51.18688711,-0.181300815,5.601170569,5.693400845,34.97490407,0
114.640625,46.21277799,0.055746733,1.212374582,14.49481454,270.7524587,0
65.3984375,46.69203289,5.810580891,87.96571906,0.509195807,-0.651626359,1
128.203125,45.78829671,0.275051476,3.204849498,7.594746973,66.45530188,0
107.984375,51.65737247,0.095686889,3.066053512,8.367223215,81.07000154,0
32.6796875,46.74347107,12.18574029,163.4573579,-0.847565982,-0.824690212,1
137.921875,57.6828085,-0.533023468,1.740802676,12.20259612,211.1989338,0
123.1953125,53.30778241,-0.409028356,3.83361204,8.072724098,73.63256983,0
129.6953125,56.49426943,-0.274919093,1.977424749,9.587471074,112.2679012,0
132.078125,55.32314296,-0.20062049,3.561036789,8.377829261,75.72084476,0
109.53125,42.93271216,0.759857062,1.85451505,10.56549203,130.7526862,0
108.46875,44.3002782,0.737700059,1.494983278,12.45407404,196.2993971,0
133.296875,46.42018678,-0.26468656,1.751672241,11.04318447,128.2668086,0
109.609375,43.57128397,0.376293448,1.575250836,11.76356092,150.6053622,0
110.375,47.02193637,0.18478548,1.240802676,13.87427965,232.9470253,0
82.4140625,38.88756375,1.911145724,1.081103679,16.89328623,358.6521455,0
128.0859375,46.85149867,-0.065048746,2.253344482,9.59808398,126.9267059,0
106.078125,42.14309874,0.460874681,4.159698997,6.698320805,45.23918075,0
107.8671875,46.75557639,0.226069149,2.571906355,8.968253792,87.83423886,0
116.515625,53.91833877,-0.61279593,1.768394649,10.63617376,146.3462117,0
98.0390625,46.5240869,1.201046515,4.171404682,7.095852635,57.05146302,0
111.2734375,34.60665463,2.093377476,2.294314381,9.787878992,106.5243207,0
106.9296875,42.08421312,0.989107845,4.869565217,5.829097454,34.9420359,0
127.796875,62.33482666,-0.873430899,1.99916388,9.903380782,126.019854,0
125.6796875,51.03750667,-0.227389747,1.857023411,11.21595834,182.9824382,0
117.1484375,54.09498155,-0.460303781,2.039297659,10.24426776,140.1064172,0
79.09375,35.60601194,3.791725451,21.47826087,2.488894994,4.721033707,0
98.3828125,43.66297078,0.598112928,1.862876254,10.77505069,122.4319702,0
138.6875,43.28696939,0.322462873,1.814381271,10.72741574,138.4630686,0
105.390625,48.90316234,-0.021712912,8.819397993,4.062713155,17.4688418,0
44.2890625,43.91969809,9.353704986,13.01003344,3.605354168,12.75469908,1
127.40625,50.64219423,-0.023268866,3.778428094,7.07804111,51.3793736,0
124.7734375,58.30927977,-0.782307693,2.22993311,9.433830087,105.6244158,0
88.34375,39.93245029,1.411464091,44.66889632,1.17853169,-0.397269312,0
111.515625,38.58816698,1.251316391,2.06270903,10.58818139,118.0790442,0
137.0625,53.88656343,-0.29333012,13.73578595,2.906495725,7.806310594,0
115.2890625,50.31590087,-0.169617582,3.60367893,7.452524634,62.26336944,0
99.3359375,48.79793754,-0.100266109,3.415551839,7.119517604,58.84462891,0
138.4609375,48.91716569,-0.176243068,2.443143813,8.672894053,83.06924213,0
139.484375,46.63655761,-0.385782398,3.510869565,7.091490316,59.63152768,0
123.2109375,41.01765099,0.592964572,1.468227425,13.43878051,247.6501175,0
95.4375,42.30206666,1.019838033,3.532608696,7.051233402,58.02947576,0
144.4296875,51.10370638,-0.269289796,2.585284281,8.266424758,78.49775027,0
115.5625,54.51042761,-0.635869161,2.530936455,8.931448896,0,0
120.28125,49.46825647,-0.010712006,1.781772575,11.53643699,152.6039027,0
129.546875,50.78598776,-0.001451403,3.352006689,7.479728839,60.50899334,0
100.1171875,44.86709908,0.440126378,2.492474916,9.114813117,0,0
117.2890625,46.51900693,0.36452689,2.379598662,9.401099761,101.7174169,0
133.1875,50.33338076,0.059127393,5.214882943,5.885174279,37.2111109,0
124.4921875,49.06182262,-0.076395427,5.255852843,5.955097963,37.86858986,0
138.515625,50.77662239,-0.387979406,10.26839465,4.079049789,16.18262394,0
121.6328125,56.34642722,-0.435192199,4.532608696,6.471126417,0,0
102.6171875,47.93030766,0.514448092,2.867892977,8.414486319,82.29941821,0
134.9453125,48.4365417,0.328758906,1.783444816,11.5556947,189.4924129,0
103.8046875,51.88223724,-0.219591185,10.17809365,4.180335059,16.53803264,0
84.7421875,38.85374139,1.566093048,1.27090301,12.85050473,172.4343204,0
147.03125,52.76953689,0.13265084,3.098662207,8.348594639,69.9435798,0
133.078125,53.33321101,-0.169324172,2.66638796,9.154631486,96.22014056,0
121.3515625,56.12981464,-0.67961006,1.158026756,13.24984506,203.2517452,0
103.90625,51.97992965,-0.176073708,16.68394649,3.151687926,7.985688109,0
111.265625,54.97634212,-0.524563228,3.747491639,7.149866355,53.05958027,0
113.25,41.07386639,0.408007255,2.759197324,8.943910851,91.57093572,0
133.9296875,43.65546637,0.067191144,2.795986622,8.041350665,83.02371315,0
142.78125,48.15695976,-0.449601586,3.334448161,8.913211068,81.806316,0
129.890625,50.98425529,-0.392431631,2.798494983,8.630946006,77.95178252,0
107.7421875,38.34694538,1.043842351,2.313545151,9.859931592,95.41420905,0
84.4140625,45.00599393,1.121658988,1.77090301,11.0391199,140.4956136,0
126.671875,57.25765634,-0.450089165,102.2725753,0.029007986,-1.949108868,0
104.46875,48.2222941,1.282658503,128.6555184,-0.263265774,-1.488859201,1
96.3359375,43.95705954,0.693380615,1.807692308,11.3224755,144.3686334,0
53.90625,38.70570805,12.91403463,30.52759197,2.046183865,2.869000677,1
109.2734375,43.18595599,0.87596966,2.010869565,10.61735033,118.0708248,0
123.2265625,53.92069043,-0.408786686,7.739966555,4.894749143,23.36890108,0
107.9375,42.07782039,0.488098838,2.232441472,9.440432357,129.417518,0
106.6484375,54.69040561,-0.138091695,4.029264214,6.484957,43.0161839,0
101.15625,51.68359833,0.06144556,2.366220736,9.617287878,122.7084667,0
108.84375,46.96049495,0.502714114,3.960702341,7.167300483,52.8246477,0
123.1171875,55.74013661,-0.536572074,6.205685619,5.31294417,30.03867234,0
107.15625,41.94256443,0.806954913,4.339464883,6.27423476,0,0
134.796875,47.23947624,0.154492364,1.607023411,11.59803558,170.8579575,0
75.90625,38.30621635,2.712330117,2.093645485,10.58439139,128.495314,0
97.046875,37.60212331,1.544829753,1.804347826,11.83371202,188.5540612,0
94.7109375,35.7157074,2.347030402,2.572742475,8.760009828,84.43119062,0
124.390625,47.48687884,-0.107704522,2.533444816,9.454322746,105.9861001,0
136.0390625,45.05403047,0.486494207,5.244983278,6.365080587,41.73291417,0
123.828125,42.56577803,0.245278933,1.690635452,12.17262636,210.0099843,0
121.7734375,53.42813731,-0.310435103,6.926421405,5.103384105,27.58597695,0
110.2890625,47.38706185,-0.156399258,1.369565217,12.96003202,220.5976163,0
17.0390625,27.33598885,51.60755888,129.5200669,-0.228249988,-0.938454705,1
137.1875,47.41435536,0.260878559,2.04180602,9.865205375,105.2598446,0
140.5,40.62480769,0.664797561,1.526755853,11.57923849,141.6052834,0
129.046875,53.99028549,-0.482680667,2.198160535,9.47506695,119.7486931,0
126.140625,44.7523977,0.224826022,4.030936455,5.952512637,40.71863199,0
36.0625,26.91907723,35.98580629,105.4205686,0.303897634,-1.00595417,1
113.71875,59.266867,-0.507105328,1.392140468,13.41002953,233.3491543,0
116.78125,39.53260867,0.737084494,2.636287625,8.964082222,105.7486141,0
112.6796875,54.75284433,-0.415410677,8.56187291,4.447105078,19.52890149,0
100.4296875,46.22764385,0.164391323,2.605351171,9.210403985,99.39401087,0
107.1953125,41.05827767,1.009558341,4.782608696,6.416833004,42.36707155,0
131.8125,54.10662939,-0.311542332,1.934782609,10.13281605,127.6165515,0
119.0546875,39.94220602,0.651251163,2.698996656,8.518628201,91.44660948,0
121.3125,53.64142377,-0.351367528,1.028428094,14.95608296,246.0719631,0
131.96875,49.66543339,-0.214159387,2.116220736,9.289692182,109.0384942,0
33.1875,37.08072908,21.66516975,40.07608696,1.671463516,1.994201634,1
122.96875,41.19237215,0.524186046,4.257525084,6.626502841,49.18366117,0
116.0859375,44.32356656,0.581744175,0.939799331,15.23249089,263.0338221,0
128.4765625,54.84708357,-0.24944709,17.86120401,2.809752629,6.862016193,0
105.2578125,44.5060119,0.57577458,6.893812709,5.151953454,27.27456243,0
115.03125,48.07642638,0.298642994,7.618729097,4.741314293,21.99943472,0
119.3125,69.22424499,-1.209024178,189.3185619,-1.554257127,0.800768354,0
122.765625,57.00129993,-0.458586622,6.765050167,5.040256214,24.94986675,0
147.984375,47.13494331,-0.134228613,2.704849498,8.316724142,80.08258814,0
122.90625,51.24107201,-0.440739476,1.815217391,9.982552767,118.0211438,0
117.2890625,55.1319656,-0.584480022,4.137123746,6.615853636,49.67776221,0
91.5859375,45.86929926,0.914437269,3.393812709,7.937384726,63.53235477,1
115.453125,56.52320588,-0.431156903,1.918896321,10.33646175,0,0
113.8984375,43.09688211,0.661630207,1.440635452,13.65096185,206.590696,0
133.5859375,47.95644628,-0.181547788,9.925585284,3.904088877,15.24672538,0
114.3515625,42.51830302,0.572467009,2.289297659,10.00791143,116.143439,0
119.375,54.68817857,-0.49456268,3.586956522,7.939648795,62.64647124,0
134.8125,51.78844436,-0.29737804,7.294314381,5.005493476,24.40154247,0
143.0625,47.95469053,0.296130698,2.693979933,9.047343189,90.58223362,0
98.96875,46.2055424,0.079980042,1.987458194,10.31042146,141.3603377,0
123.625,54.13871073,-0.184055818,4.453177258,6.604080297,50.68142875,0
131.6640625,50.25377432,-0.472867143,5.472408027,5.934484515,0,0
112.5625,51.81393243,-0.262121471,3.170568562,7.404315617,60.02275362,0
136.171875,45.35021868,-0.09682132,4.863712375,6.187387769,40.72131285,0
120.7421875,52.2984593,-0.111817096,1.199832776,14.34122557,242.0607943,0
85.71875,39.51363244,5.926838733,34.22993311,1.821871545,1.8100625,1
108.96875,44.85026085,0.362724056,2.285117057,10.25907525,135.9892696,0
106.7890625,46.24436661,0.454188457,1.692307692,11.56575396,144.5135955,0
121,47.8529649,0.298352788,1.04180602,16.10616788,318.1333348,0
126.3671875,56.77984775,-0.372772053,3.099498328,8.182831161,86.68429279,0
114.9140625,49.59146023,-0.119660131,3.032608696,8.964669624,93.63222406,0
87.796875,38.2688596,1.955457701,1.947324415,10.08568188,123.6252864,0
152.3984375,51.68645553,0.681971169,160.3737458,-0.8113996,-1.047958799,0
90.921875,53.63397497,-0.015890285,4.968227425,6.18839097,40.0301137,0
118.3984375,41.91422414,0.449960967,1.683946488,13.13261447,250.7454879,0
114.859375,41.4526715,0.591629051,2.579431438,9.18324238,105.9045928,0
71.3984375,47.29517349,2.340411994,17.1145485,3.070346153,0,1
112.5703125,45.71834349,-0.003301967,2.49916388,9.87400647,0,0
89.5703125,36.51427024,2.519991161,1.511705686,12.76279228,182.8344956,0
129.9296875,38.53330207,1.081608798,3.107023411,7.961319217,64.76766006,0
131.4140625,57.20133403,-0.590033148,21.57441472,2.338369014,4.058157165,0
118.34375,46.53064137,0.456554313,5.447324415,5.572116743,32.43306123,0
116.5546875,45.79297991,0.627387948,1.515050167,13.91927513,257.0642491,0
88.7109375,39.20960348,1.47792477,4.444816054,6.633057813,47.29675305,0
87.0546875,34.87641319,3.243943347,3.856187291,6.890648712,51.81113793,0
107.40625,58.50486592,-0.900060229,18.4590301,2.794208117,6.361790342,0
116.6015625,39.02409909,1.317668615,2.738294314,9.226737669,107.7007003,0
136.4375,49.73221259,-0.002038958,3.827759197,7.799513756,71.74761136,0
110.1875,47.96250977,-0.080502132,1.851170569,10.92698446,147.7557622,0
105.59375,37.15769551,1.51900181,2.102842809,9.62454184,0,0
16.125,45.22150346,13.43083724,173.4272575,-0.935188481,0.261596437,1
135.5703125,47.05045224,-0.071906081,2.33277592,9.264494995,101.6786047,0
109.0859375,49.77088559,-0.334613617,2.816053512,8.725410531,85.61567629,0
139.765625,48.32094596,0.14139204,3.040133779,8.129131059,68.3581867,0
120,50.92534364,-0.006992449,1.02006689,16.88726924,329.7478651,0
132.65625,56.26408678,-0.556340062,2.413043478,8.959963573,96.9113397,0
95.140625,38.84277892,1.963029135,1.16638796,13.67665543,0,0
114.515625,50.47972742,0.125004676,1.451505017,12.43357135,160.3072461,0
138.609375,60.9979808,-0.940589091,39.71153846,1.616087278,0.888567681,0
119.21875,48.62209784,0.219016456,1.968227425,10.98461374,162.9543163,0
98.3828125,39.79618408,1.298151172,2.290133779,9.439195408,90.89344445,0
136.328125,52.59962413,-0.374645552,1.837792642,11.3874702,167.1006533,0
101.2421875,32.48046194,3.142470641,1.43729097,13.51909993,252.696845,0
122.8671875,50.38622255,-0.200632152,3.172240803,8.114895818,72.80672387,0
107.734375,38.14456145,0.870999114,2.306856187,9.573769906,124.5018964,0
122.90625,42.27429729,0.331970245,19.46404682,2.701425136,5.363673564,0
117.78125,48.83821146,-0.19251869,2.673913043,8.940200974,107.7121525,0
138.3203125,53.07997115,-0.397495407,5.598662207,5.639770977,31.88720757,0
118.765625,49.55102868,-0.356135118,1.571906355,12.36337002,203.0880313,0
140.046875,57.96050101,-0.439521856,2.341137124,9.176280812,101.3224055,0
109.8984375,48.29723074,-0.253555609,3.121237458,7.398347445,0,0
108.9140625,42.67501233,0.474779994,2.914715719,8.880532036,102.3659714,0
131.078125,45.85227799,-0.117099841,10.70652174,3.858098278,0,0
121.09375,43.45048142,-0.099448911,2.462374582,8.235864174,73.8697789,0
90.15625,38.2678548,1.757642083,1.549331104,11.62449498,151.0218669,0
129.1328125,41.15431537,0.278593907,2.254180602,9.661445309,126.5015483,0
140.15625,39.14624772,0.909733385,2.484949833,9.043366195,117.2404358,0
126.2890625,51.43672575,-0.267499164,2.202341137,9.367575824,103.0873254,0
99.7265625,43.12386137,1.270061887,4.114548495,7.190073421,52.49807398,0
118.3984375,44.38738205,0.695042631,2.678093645,8.82309248,79.80769539,0
118.4921875,36.87393984,1.45849392,1.196488294,15.00951407,272.5137052,0
101.96875,47.2589174,0.336046091,3.061036789,8.232717432,84.97441204,0
140.34375,42.87216417,0.763943768,0.638795987,19.6746905,444.4817933,0
128.5390625,45.09069027,0.582767087,2.191471572,9.676791846,104.8713166,0
107.0546875,45.22656655,0.028704677,4.880434783,6.17378102,38.59059465,0
80.9453125,37.52547231,2.654715216,3.172240803,8.33934305,92.09299422,0
110.0234375,41.12432842,0.457952387,1.797658863,11.45351851,146.2697753,0
105.5,51.29251286,-0.279233984,1.996655518,9.688800602,107.9598331,0
117.8046875,55.24802861,-0.297930735,1.203177258,13.04866196,212.1376986,0
114.8828125,44.84950897,0.53176279,2.572742475,9.863247015,122.6499072,0
129.390625,49.50082613,-0.224179295,3.023411371,8.279130744,72.74938342,0
121.484375,43.16121385,0.836265354,2.0409699,9.736444063,107.4488627,0
35.640625,34.5291395,22.0429846,184.2316054,-1.513162215,0.926653034,1
109.0859375,45.49399468,0.158175898,2.589464883,9.103380695,99.35624675,0
100.6640625,39.26816406,1.408944108,1.025083612,14.83772109,274.1024108,0
111.4921875,45.58388492,0.822279878,1.690635452,11.61484945,139.3813306,0
116.640625,44.7321428,0.273190193,1.935618729,10.12193633,142.332906,0
97.9453125,42.12208977,0.81904851,1.080267559,15.09256261,252.5154175,0
94.1640625,41.9988425,1.572609301,3.081939799,7.921528412,68.43485566,0
131.96875,46.84347899,-0.287093762,4.178093645,6.749191501,48.21057799,0
118.8671875,50.59294836,0.197225951,1.816053512,10.50447717,137.743588,0
142.3203125,54.63786084,-0.291387372,2.366220736,8.545726278,83.78246152,0
132.40625,48.65350024,-0.09683921,2.670568562,8.148656237,91.54563427,0
146.03125,42.86350748,0.60287739,4.02090301,6.59828238,47.59722292,0
131.53125,42.93525968,0.43051851,1.760869565,11.66596701,189.5117246,0
124.828125,47.75787065,-0.389179463,1.681438127,11.64040475,150.5022764,0
132.6953125,48.47672744,-0.185930652,2.038461538,10.18510097,113.0490687,0
87.1484375,44.74442875,0.485664213,1.225752508,14.9513944,282.3787919,0
116.2265625,49.87299727,0.17517602,0.922240803,15.65050753,277.0980548,0
98,42.04814948,1.02356118,2.29180602,10.02104942,110.1199808,0
137.6484375,39.39574649,0.624344805,1.922240803,10.72403102,127.2520865,0
150.25,48.55393264,-0.192446567,2.661371237,9.571654152,112.4461624,0
103.5625,46.51474061,0.423681849,1.534280936,12.30686222,175.380952,0
119.0078125,43.53114835,0.27168815,3.60367893,6.831200069,57.98056729,0
130.84375,43.49307371,0.706601643,5.115384615,5.590779435,33.56313528,0
137.296875,47.71077567,-0.219308146,7.238294314,5.051736565,25.69667357,0
122.8359375,48.08614947,-0.228632859,2.861204013,8.538996368,87.24824203,0
149.5078125,50.18963976,-0.096879205,5.028428094,6.500586008,44.32675023,0
68.6640625,39.96077713,6.626120947,18.96070234,2.825848881,7.626327356,1
94.65625,48.96577847,1.532026927,3.712374582,8.139562245,70.77428481,1
36.25,29.00134695,28.57886244,16.28177258,3.40310322,11.37358079,1
126.1953125,49.80101947,-0.376823763,101.6362876,-0.134648207,-1.901860537,0
107.515625,49.00908468,0.564612713,17.27508361,2.926019923,7.232496915,1
129.3359375,52.2779945,-0.394388664,3.067725753,8.252186427,76.19748801,0
94.796875,39.26320625,1.245569689,2.568561873,8.724243736,84.14629559,0
83.7734375,52.27903124,1.630834374,97.37374582,0.13263871,-1.683188346,1
100.875,41.20812268,1.205052326,2.309364548,9.946386648,133.6690938,0
125.53125,47.83744243,-0.196232707,177.6371237,-1.367393048,1.141444835,0
95.265625,45.7703992,0.841960227,2.593645485,8.765387759,82.61026504,0
116.578125,48.78790343,-0.289187902,6.627090301,5.072407302,26.09163915,0
138.59375,55.50555117,-0.498829411,3.402173913,7.830281836,70.57777415,0
104.890625,41.13150298,1.032363247,2.884615385,8.459213512,0,0
118.171875,46.45295156,-0.051460114,1.74916388,10.09098434,121.9967441,0
132.09375,50.66748796,-0.401729889,2.58361204,9.342845792,91.47822675,0
25.890625,30.51132842,42.86668102,103.4807692,0.344991045,-0.869918944,1
114.359375,48.47997885,-0.189316037,6.986622074,5.014722448,26.58168912,0
150.0625,49.21250953,-0.091267189,3.527591973,7.56049042,65.21021135,0
64.1484375,37.12186221,9.679898023,10.48411371,4.106325032,16.03161551,1
140.09375,53.87781859,-0.395483274,6.183110368,5.411043052,29.15179729,0
109.1953125,49.34857815,-0.011605558,1.093645485,15.751866,324.0053704,0
25.4375,38.22563562,22.52865643,102.9841137,0.12298678,-0.855435414,1
126.265625,54.34790767,-0.188158681,1.344481605,14.8401082,295.9940828,0
131.859375,44.67761855,-0.180202425,4.967391304,5.584810452,33.81583901,0
108.4765625,52.25702178,-0.172145952,2.696488294,8.346819018,99.28112839,0
106.9765625,53.75181172,-0.419570329,69.14297659,-0.269135042,-1.582771137,0
97.78125,52.60479682,0.224945217,1.691471572,12.00628519,199.2081619,1
105.2421875,42.55377959,0.793399595,2.663043478,8.15426757,82.34590547,0
123.7421875,53.0595547,-0.626326206,10.10953177,3.708120071,13.24475392,0
124.6015625,49.85625272,0.006346023,4.139632107,7.009609356,52.88549476,0
116.984375,55.21789004,-0.551182422,2.099498328,9.29484009,112.6664421,0
115.9296875,50.65017639,0.09972121,1.397157191,12.60564389,184.7787884,0
68.6015625,33.67824313,8.983355212,13.30602007,3.638970082,11.48002521,1
